Date,Income,Expense,Category,Mode of Payment,Description,Balance
2021-04-16,277.77,27.94,Groceries,Cash,Weekly grocery shopping,-10101.34
2021-04-16,277.77,18.91,Subscriptions,Google Pay,Spotify Premium,-10092.31
2021-04-16,277.77,11.22,Miscellaneous,Cash,Gift for friend,-10084.62
2021-04-17,277.77,1037.64,Rent + Utilities,Cash,Monthly rent,-11943.83
2021-04-17,277.77,299.19,Health,Amazon Pay,Doctor appointment,-11205.38
2021-04-17,277.77,16.12,Subscriptions,Credit Card,Netflix subscription,-10922.31
2021-04-17,277.77,48.94,Miscellaneous,Google Pay,Bought a book,-10955.13
2021-04-18,277.77,43.86,Gas,Amazon Pay,Gas refill for car,-12074.17
2021-04-18,277.77,17.38,Subscriptions,Credit Card,Amazon Prime,-12047.69
2021-04-18,277.77,26.44,Miscellaneous,Credit Card,Gift for friend,-12056.75
2021-04-19,277.77,1030.5,Rent + Utilities,Amazon Pay,Monthly rent,-12870.72
2021-04-19,277.77,265.61,Health,Credit Card,Doctor appointment,-12105.83
2021-04-19,277.77,19.49,Subscriptions,Google Pay,Spotify Premium,-11859.71
2021-04-20,277.77,1028.23,Rent + Utilities,Credit Card,Monthly rent,-13906.28
2021-04-20,277.77,10.56,Food,Cash,Breakfast at diner,-12888.61
2021-04-20,277.77,79.18,Groceries,Google Pay,Weekly grocery shopping,-12957.23
2021-04-20,277.77,520.89,Health,Google Pay,Doctor appointment,-13398.94
2021-04-20,277.77,23.1,Subscriptions,Google Pay,Spotify Premium,-12901.15
2021-04-21,277.77,1036.08,Rent + Utilities,Credit Card,Utilities payment,-15298.32
2021-04-21,277.77,56.9,Groceries,Amazon Pay,Restocking pantry items,-14319.14
2021-04-21,277.77,235.04,Travel,Google Pay,Vacation flight tickets,-14497.28
2021-04-21,277.77,47.99,Miscellaneous,Credit Card,Gift for friend,-14310.23
2021-04-22,277.77,1027.26,Rent + Utilities,Credit Card,Monthly rent,-16387.74
2021-04-22,277.77,15.09,Food,Credit Card,Breakfast at diner,-15375.57
2021-04-22,277.77,69.88,Groceries,Cash,Restocking pantry items,-15430.36
2021-04-22,277.77,157.15,Travel,Cash,Vacation flight tickets,-15517.63
2021-04-22,277.77,47.76,Miscellaneous,Google Pay,Bought a book,-15408.24
2021-04-23,277.77,130.52,Health,Credit Card,Doctor appointment,-16530.37
2021-04-23,277.77,21.48,Subscriptions,Credit Card,Netflix subscription,-16421.33
2021-04-23,277.77,182.88,Travel,Cash,Hotel booking,-16582.73
2021-04-24,277.77,1036.17,Rent + Utilities,Google Pay,Monthly rent,-17493.13
2021-04-24,277.77,48.98,Gas,Credit Card,Gas refill for car,-16505.94
2021-04-24,277.77,26.35,Groceries,Cash,Weekly grocery shopping,-16483.31
2021-04-25,277.77,1031.08,Rent + Utilities,Cash,Monthly rent,-18321.77
2021-04-25,277.77,16.71,Food,Amazon Pay,Breakfast at diner,-17307.4
2021-04-25,277.77,83.36,Groceries,Credit Card,Weekly grocery shopping,-17374.05
2021-04-25,277.77,458.75,Health,Amazon Pay,Hospital bill,-17749.44
2021-04-25,277.77,14.3,Miscellaneous,Google Pay,Gift for friend,-17304.99
2021-04-26,277.77,461.13,Health,Credit Card,Doctor appointment,-19078.25
2021-04-27,277.77,17.87,Food,Cash,Breakfast at diner,-18818.35
2021-04-27,277.77,44.55,Gas,Amazon Pay,Gas refill for car,-18845.03
2021-04-27,277.77,31.2,Miscellaneous,Google Pay,Bought a book,-18831.68
2021-04-28,277.77,15.04,Food,Google Pay,Takeout lunch,-18631.37
2021-04-28,277.77,48.47,Gas,Credit Card,Gas refill for car,-18664.8
2021-04-28,277.77,83.21,Groceries,Google Pay,Weekly grocery shopping,-18699.54
2021-04-28,277.77,236.33,Health,Credit Card,Doctor appointment,-18852.66
2021-04-29,277.77,1039.89,Rent + Utilities,Google Pay,Utilities payment,-19761.5
2021-04-29,277.77,89.09,Groceries,Google Pay,Weekly grocery shopping,-18810.7
2021-04-29,277.77,134.69,Travel,Google Pay,Vacation flight tickets,-18856.3
2021-04-30,277.77,1020.07,Rent + Utilities,Google Pay,Utilities payment,-20727.58
2021-04-30,277.77,13.56,Food,Credit Card,Takeout lunch,-19721.07
2021-04-30,277.77,501.35,Health,Amazon Pay,Hospital bill,-20208.86
2021-04-30,277.77,19.44,Subscriptions,Google Pay,Spotify Premium,-19726.95
2021-05-01,277.77,1034.49,Rent + Utilities,Google Pay,Monthly rent,-13685.55
2021-05-01,277.77,43.79,Gas,Cash,Gas refill for car,-12694.85
2021-05-01,277.77,61.86,Groceries,Amazon Pay,Weekly grocery shopping,-12712.92
2021-05-01,277.77,24.49,Subscriptions,Google Pay,Netflix subscription,-12675.55
2021-05-02,277.77,1037.72,Rent + Utilities,Amazon Pay,Monthly rent,-14575.64
2021-05-02,277.77,278.81,Health,Cash,Hospital bill,-13816.73
2021-05-02,277.77,14.91,Subscriptions,Credit Card,Netflix subscription,-13552.83
2021-05-02,277.77,249.8,Travel,Credit Card,Hotel booking,-13787.72
2021-05-03,277.77,1033.2,Rent + Utilities,Cash,Monthly rent,-15874.59
2021-05-03,277.77,50.82,Groceries,Google Pay,Weekly grocery shopping,-14892.21
2021-05-03,277.77,395.23,Health,Amazon Pay,Doctor appointment,-15236.62
2021-05-03,277.77,33.97,Miscellaneous,Credit Card,Gift for friend,-14875.36
2021-05-04,277.77,1029.06,Rent + Utilities,Amazon Pay,Monthly rent,-17105.9
2021-05-04,277.77,89.13,Groceries,Cash,Weekly grocery shopping,-16165.97
2021-05-04,277.77,281.5,Health,Google Pay,Hospital bill,-16358.34
2021-05-04,277.77,38.82,Miscellaneous,Google Pay,Gift for friend,-16115.66
2021-05-05,277.77,53.64,Gas,Amazon Pay,Gas refill for car,-17291.22
2021-05-06,277.77,42.18,Groceries,Credit Card,Weekly grocery shopping,-17055.63
2021-05-06,277.77,209.47,Health,Cash,Hospital bill,-17222.92
2021-05-06,277.77,171.63,Travel,Amazon Pay,Vacation flight tickets,-17185.08
2021-05-07,277.77,15.38,Food,Google Pay,Breakfast at diner,-17174.34
2021-05-07,277.77,32.38,Groceries,Cash,Restocking pantry items,-17191.34
2021-05-08,277.77,40.51,Gas,Credit Card,Gas refill for car,-16969.46
2021-05-08,277.77,486.03,Health,Credit Card,Hospital bill,-17414.98
2021-05-09,277.77,1033.66,Rent + Utilities,Cash,Utilities payment,-18211.38
2021-05-09,277.77,86.86,Groceries,Credit Card,Restocking pantry items,-17264.58
2021-05-09,277.77,481.29,Health,Credit Card,Doctor appointment,-17659.01
2021-05-09,277.77,43.46,Miscellaneous,Amazon Pay,Gift for friend,-17221.18
2021-05-10,277.77,1038.96,Rent + Utilities,Amazon Pay,Utilities payment,-19584.18
2021-05-10,277.77,10.24,Food,Google Pay,Breakfast at diner,-18555.46
2021-05-10,277.77,29.76,Groceries,Google Pay,Restocking pantry items,-18574.98
2021-05-10,277.77,488.65,Health,Cash,Doctor appointment,-19033.87
2021-05-10,277.77,15.62,Subscriptions,Cash,Amazon Prime,-18560.84
2021-05-10,277.77,23.18,Miscellaneous,Google Pay,Gift for friend,-18568.4
2021-05-11,277.77,131.6,Health,Cash,Hospital bill,-20005.46
2021-05-11,277.77,18.25,Subscriptions,Cash,Amazon Prime,-19892.11
2021-05-11,277.77,31.55,Miscellaneous,Google Pay,Gift for friend,-19905.41
2021-05-12,277.77,11.72,Food,Credit Card,Breakfast at diner,-19789.21
2021-05-12,277.77,14.34,Subscriptions,Google Pay,Netflix subscription,-19791.83
2021-05-12,277.77,14.02,Miscellaneous,Cash,Gift for friend,-19791.51
2021-05-13,277.77,1027.23,Rent + Utilities,Cash,Monthly rent,-20567.03
2021-05-13,277.77,12.9,Food,Google Pay,Breakfast at diner,-19552.7
2021-05-13,277.77,20.02,Groceries,Google Pay,Restocking pantry items,-19559.82
2021-05-13,277.77,136.65,Health,Credit Card,Hospital bill,-19676.45
2021-05-13,277.77,17.29,Subscriptions,Google Pay,Netflix subscription,-19557.09
2021-05-13,277.77,44.15,Miscellaneous,Credit Card,Bought a book,-19583.95
2021-05-14,277.77,1036.93,Rent + Utilities,Cash,Utilities payment,-21557.2
2021-05-14,277.77,12.68,Food,Google Pay,Breakfast at diner,-20532.95
2021-05-14,277.77,57.97,Gas,Credit Card,Gas refill for car,-20578.24
2021-05-15,277.77,19.15,Food,Google Pay,Breakfast at diner,-21369.23
2021-05-15,277.77,59.04,Groceries,Cash,Restocking pantry items,-21409.12
2021-05-15,277.77,28.78,Subscriptions,Cash,Spotify Premium,-21378.86
2021-05-15,277.77,141.25,Travel,Credit Card,Vacation flight tickets,-21491.33
2021-05-16,277.77,1026.89,Rent + Utilities,Cash,Monthly rent,-22347.42
2021-05-16,277.77,18.61,Food,Credit Card,Breakfast at diner,-21339.14
2021-05-16,277.77,196.66,Health,Google Pay,Hospital bill,-21517.19
2021-05-16,277.77,292.96,Travel,Amazon Pay,Vacation flight tickets,-21613.49
2021-05-16,277.77,16.59,Miscellaneous,Credit Card,Gift for friend,-21337.12
2021-05-17,277.77,1033.97,Rent + Utilities,Credit Card,Monthly rent,-23628.44
2021-05-17,277.77,11.58,Food,Credit Card,Dinner from restaurant,-22606.05
2021-05-17,277.77,92.84,Groceries,Amazon Pay,Weekly grocery shopping,-22687.31
2021-05-17,277.77,151.99,Travel,Cash,Hotel booking,-22746.46
2021-05-18,277.77,53.92,Gas,Google Pay,Gas refill for car,-23661.0
2021-05-18,277.77,42.95,Groceries,Google Pay,Weekly grocery shopping,-23650.03
2021-05-18,277.77,392.74,Health,Credit Card,Doctor appointment,-23999.82
2021-05-18,277.77,17.06,Miscellaneous,Cash,Gift for friend,-23624.14
2021-05-19,277.77,12.33,Food,Amazon Pay,Dinner from restaurant,-23848.31
2021-05-19,277.77,52.32,Gas,Amazon Pay,Gas refill for car,-23888.3
2021-05-19,277.77,25.21,Subscriptions,Google Pay,Netflix subscription,-23861.19
2021-05-19,277.77,26.18,Miscellaneous,Amazon Pay,Bought a book,-23862.16
2021-05-20,277.77,16.17,Food,Amazon Pay,Dinner from restaurant,-23690.42
2021-05-20,277.77,59.81,Groceries,Amazon Pay,Weekly grocery shopping,-23734.06
2021-05-20,277.77,580.64,Health,Amazon Pay,Hospital bill,-24254.89
2021-05-20,277.77,15.64,Subscriptions,Credit Card,Amazon Prime,-23689.89
2021-05-20,277.77,17.03,Miscellaneous,Credit Card,Gift for friend,-23691.28
2021-05-21,277.77,1036.26,Rent + Utilities,Credit Card,Monthly rent,-25122.03
2021-05-21,277.77,12.94,Food,Cash,Dinner from restaurant,-24098.71
2021-05-21,277.77,53.95,Gas,Google Pay,Gas refill for car,-24139.72
2021-05-21,277.77,71.44,Groceries,Google Pay,Restocking pantry items,-24157.21
2021-05-21,277.77,435.53,Health,Amazon Pay,Doctor appointment,-24521.3
2021-05-21,277.77,47.77,Miscellaneous,Cash,Bought a book,-24133.54
2021-05-22,277.77,14.31,Food,Credit Card,Dinner from restaurant,-25480.2
2021-05-22,277.77,152.62,Health,Amazon Pay,Doctor appointment,-25618.51
2021-05-22,277.77,98.47,Travel,Cash,Hotel booking,-25564.36
2021-05-23,277.77,148.83,Travel,Credit Card,Vacation flight tickets,-25602.35
2021-05-23,277.77,20.21,Miscellaneous,Credit Card,Bought a book,-25473.73
2021-05-24,277.77,85.29,Groceries,Cash,Restocking pantry items,-25430.08
2021-05-24,277.77,488.24,Health,Credit Card,Doctor appointment,-25833.03
2021-05-24,277.77,21.58,Subscriptions,Credit Card,Spotify Premium,-25366.37
2021-05-25,277.77,51.58,Gas,Credit Card,Gas refill for car,-25713.71
2021-05-25,277.77,471.02,Health,Google Pay,Doctor appointment,-26133.15
2021-05-25,277.77,15.86,Miscellaneous,Google Pay,Bought a book,-25677.99
2021-05-26,277.77,1039.2,Rent + Utilities,Amazon Pay,Utilities payment,-26962.02
2021-05-26,277.77,55.46,Gas,Amazon Pay,Gas refill for car,-25978.28
2021-05-26,277.77,25.2,Subscriptions,Cash,Spotify Premium,-25948.02
2021-05-27,277.77,1022.21,Rent + Utilities,Credit Card,Monthly rent,-27787.12
2021-05-27,277.77,44.79,Gas,Google Pay,Gas refill for car,-26809.7
2021-05-27,277.77,29.19,Subscriptions,Credit Card,Amazon Prime,-26794.1
2021-05-28,277.77,1037.28,Rent + Utilities,Credit Card,Monthly rent,-28620.61
2021-05-28,277.77,74.75,Groceries,Amazon Pay,Weekly grocery shopping,-27658.08
2021-05-28,277.77,349.67,Health,Google Pay,Doctor appointment,-27933.0
2021-05-28,277.77,18.12,Miscellaneous,Amazon Pay,Bought a book,-27601.45
2021-05-29,277.77,25.19,Subscriptions,Amazon Pay,Amazon Prime,-28810.57
2021-05-29,277.77,14.06,Miscellaneous,Cash,Bought a book,-28799.44
2021-05-30,277.77,56.17,Gas,Amazon Pay,Gas refill for car,-28603.03
2021-05-30,277.77,88.66,Groceries,Cash,Weekly grocery shopping,-28635.52
2021-05-31,277.77,16.97,Food,Amazon Pay,Takeout lunch,-28430.89
2021-05-31,277.77,49.69,Gas,Credit Card,Gas refill for car,-28463.61
2021-05-31,277.77,321.18,Health,Google Pay,Doctor appointment,-28735.1
2021-05-31,277.77,19.08,Subscriptions,Amazon Pay,Netflix subscription,-28433.0
2021-05-31,277.77,44.97,Miscellaneous,Amazon Pay,Bought a book,-28458.89
2021-06-01,277.77,12.09,Food,Credit Card,Dinner from restaurant,-20267.03
2021-06-01,277.77,50.52,Gas,Amazon Pay,Gas refill for car,-20305.46
2021-06-01,277.77,52.47,Groceries,Cash,Restocking pantry items,-20307.41
2021-06-02,277.77,45.66,Gas,Credit Card,Gas refill for car,-20137.91
2021-06-02,277.77,55.01,Groceries,Google Pay,Restocking pantry items,-20147.26
2021-06-02,277.77,327.29,Health,Cash,Doctor appointment,-20419.54
2021-06-03,277.77,1023.44,Rent + Utilities,Cash,Utilities payment,-21265.88
2021-06-03,277.77,15.9,Food,Cash,Takeout lunch,-20258.34
2021-06-03,277.77,570.09,Health,Credit Card,Hospital bill,-20812.53
2021-06-03,277.77,261.14,Travel,Google Pay,Hotel booking,-20503.58
2021-06-03,277.77,10.34,Miscellaneous,Google Pay,Bought a book,-20252.78
2021-06-04,277.77,10.89,Food,Credit Card,Dinner from restaurant,-21856.47
2021-06-04,277.77,40.81,Gas,Cash,Gas refill for car,-21886.39
2021-06-04,277.77,55.53,Groceries,Google Pay,Restocking pantry items,-21901.11
2021-06-04,277.77,254.75,Health,Cash,Doctor appointment,-22100.33
2021-06-05,277.77,11.59,Food,Amazon Pay,Dinner from restaurant,-21941.38
2021-06-05,277.77,26.63,Subscriptions,Google Pay,Netflix subscription,-21956.42
2021-06-06,277.77,40.85,Gas,Amazon Pay,Gas refill for car,-21731.09
2021-06-06,277.77,60.02,Groceries,Amazon Pay,Restocking pantry items,-21750.26
2021-06-06,277.77,331.5,Health,Amazon Pay,Hospital bill,-22021.74
2021-06-06,277.77,278.63,Travel,Credit Card,Hotel booking,-21968.87
2021-06-07,277.77,13.83,Food,Amazon Pay,Dinner from restaurant,-22137.3
2021-06-07,277.77,56.51,Gas,Amazon Pay,Gas refill for car,-22179.98
2021-06-07,277.77,25.4,Groceries,Cash,Weekly grocery shopping,-22148.87
2021-06-07,277.77,221.07,Health,Credit Card,Doctor appointment,-22344.54
2021-06-07,277.77,18.59,Subscriptions,Cash,Amazon Prime,-22142.06
2021-06-08,277.77,1034.56,Rent + Utilities,Cash,Monthly rent,-23215.66
2021-06-08,277.77,13.65,Food,Amazon Pay,Takeout lunch,-22194.75
2021-06-08,277.77,40.35,Gas,Google Pay,Gas refill for car,-22221.45
2021-06-09,277.77,25.26,Subscriptions,Google Pay,Netflix subscription,-23017.15
2021-06-09,277.77,41.3,Miscellaneous,Google Pay,Bought a book,-23033.19
2021-06-10,277.77,1039.68,Rent + Utilities,Credit Card,Utilities payment,-23820.36
2021-06-10,277.77,93.37,Groceries,Credit Card,Restocking pantry items,-22874.05
2021-06-10,277.77,115.1,Health,Google Pay,Doctor appointment,-22895.78
2021-06-10,277.77,202.59,Travel,Cash,Vacation flight tickets,-22983.27
2021-06-10,277.77,41.2,Miscellaneous,Google Pay,Bought a book,-22821.88
2021-06-11,277.77,1032.76,Rent + Utilities,Amazon Pay,Monthly rent,-25027.61
2021-06-11,277.77,47.06,Gas,Google Pay,Gas refill for car,-24041.91
2021-06-11,277.77,69.42,Groceries,Amazon Pay,Restocking pantry items,-24064.27
2021-06-11,277.77,188.18,Travel,Cash,Vacation flight tickets,-24183.03
2021-06-11,277.77,30.35,Miscellaneous,Google Pay,Gift for friend,-24025.2
2021-06-12,277.77,1020.08,Rent + Utilities,Amazon Pay,Monthly rent,-26104.93
2021-06-12,277.77,36.52,Groceries,Amazon Pay,Restocking pantry items,-25121.37
2021-06-12,277.77,154.86,Travel,Amazon Pay,Vacation flight tickets,-25239.71
2021-06-13,277.77,28.07,Subscriptions,Credit Card,Netflix subscription,-26046.61
2021-06-13,277.77,151.85,Travel,Google Pay,Vacation flight tickets,-26170.39
2021-06-14,277.77,50.59,Gas,Amazon Pay,Gas refill for car,-25971.28
2021-06-14,277.77,396.09,Health,Amazon Pay,Doctor appointment,-26316.78
2021-06-14,277.77,18.49,Subscriptions,Cash,Netflix subscription,-25939.18
2021-06-14,277.77,282.82,Travel,Google Pay,Vacation flight tickets,-26203.51
2021-06-14,277.77,27.53,Miscellaneous,Credit Card,Bought a book,-25948.22
2021-06-15,277.77,440.9,Health,Google Pay,Doctor appointment,-26859.34
2021-06-15,277.77,10.6,Miscellaneous,Amazon Pay,Bought a book,-26429.04
2021-06-16,277.77,248.79,Health,Google Pay,Doctor appointment,-26840.96
2021-06-16,277.77,16.78,Miscellaneous,Cash,Bought a book,-26608.95
2021-06-17,277.77,466.49,Health,Cash,Doctor appointment,-27046.46
2021-06-17,277.77,45.68,Miscellaneous,Credit Card,Gift for friend,-26625.65
2021-06-18,277.77,12.17,Food,Amazon Pay,Takeout lunch,-26826.54
2021-06-18,277.77,23.53,Subscriptions,Credit Card,Spotify Premium,-26837.9
2021-06-19,277.77,10.19,Food,Credit Card,Dinner from restaurant,-26582.49
2021-06-19,277.77,45.14,Groceries,Cash,Weekly grocery shopping,-26617.44
2021-06-19,277.77,560.3,Health,Amazon Pay,Hospital bill,-27132.6
2021-06-20,277.77,1027.12,Rent + Utilities,Amazon Pay,Monthly rent,-27937.28
2021-06-20,277.77,42.98,Gas,Google Pay,Gas refill for car,-26953.14
2021-06-20,277.77,49.96,Groceries,Amazon Pay,Restocking pantry items,-26960.12
2021-06-20,277.77,27.72,Subscriptions,Google Pay,Netflix subscription,-26937.88
2021-06-20,277.77,143.71,Travel,Amazon Pay,Vacation flight tickets,-27053.87
2021-06-20,277.77,11.24,Miscellaneous,Google Pay,Bought a book,-26921.4
2021-06-21,277.77,1034.59,Rent + Utilities,Credit Card,Monthly rent,-28969.71
2021-06-21,277.77,491.32,Health,Cash,Doctor appointment,-28426.44
2021-06-21,277.77,20.67,Miscellaneous,Credit Card,Gift for friend,-27955.79
2021-06-22,277.77,55.27,Gas,Cash,Gas refill for car,-29259.2
2021-06-22,277.77,30.48,Groceries,Cash,Weekly grocery shopping,-29234.41
2021-06-22,277.77,17.04,Subscriptions,Amazon Pay,Netflix subscription,-29220.97
2021-06-22,277.77,46.55,Miscellaneous,Google Pay,Gift for friend,-29250.48
2021-06-23,277.77,1020.43,Rent + Utilities,Google Pay,Monthly rent,-30095.93
2021-06-23,277.77,278.61,Health,Google Pay,Doctor appointment,-29354.11
2021-06-23,277.77,265.4,Travel,Google Pay,Vacation flight tickets,-29340.9
2021-06-23,277.77,27.47,Miscellaneous,Credit Card,Gift for friend,-29102.97
2021-06-24,277.77,461.24,Health,Credit Card,Hospital bill,-30850.88
2021-06-24,277.77,24.14,Subscriptions,Amazon Pay,Netflix subscription,-30413.78
2021-06-24,277.77,165.13,Travel,Credit Card,Vacation flight tickets,-30554.77
2021-06-25,277.77,15.79,Food,Credit Card,Takeout lunch,-30778.17
2021-06-25,277.77,279.22,Health,Credit Card,Hospital bill,-31041.6
2021-06-25,277.77,222.53,Travel,Google Pay,Hotel booking,-30984.91
2021-06-26,277.77,1033.67,Rent + Utilities,Google Pay,Utilities payment,-32035.82
2021-06-26,277.77,15.61,Food,Amazon Pay,Breakfast at diner,-31017.76
2021-06-26,277.77,46.4,Gas,Credit Card,Gas refill for car,-31048.55
2021-06-26,277.77,33.71,Miscellaneous,Amazon Pay,Gift for friend,-31035.86
2021-06-27,277.77,1036.65,Rent + Utilities,Amazon Pay,Monthly rent,-32890.42
2021-06-27,277.77,13.22,Food,Cash,Breakfast at diner,-31866.99
2021-06-27,277.77,61.22,Groceries,Amazon Pay,Restocking pantry items,-31914.99
2021-06-27,277.77,240.05,Health,Credit Card,Hospital bill,-32093.82
2021-06-27,277.77,139.67,Travel,Cash,Vacation flight tickets,-31993.44
2021-06-28,277.77,1024.78,Rent + Utilities,Amazon Pay,Monthly rent,-34091.59
2021-06-28,277.77,14.12,Food,Credit Card,Dinner from restaurant,-33080.93
2021-06-29,277.77,11.33,Food,Credit Card,Breakfast at diner,-33839.27
2021-06-29,277.77,56.8,Gas,Google Pay,Gas refill for car,-33884.74
2021-06-29,277.77,227.46,Travel,Amazon Pay,Vacation flight tickets,-34055.4
2021-06-29,277.77,31.98,Miscellaneous,Google Pay,Gift for friend,-33859.92
2021-06-30,277.77,19.0,Miscellaneous,Google Pay,Bought a book,-33896.74
2021-07-01,277.77,48.21,Gas,Credit Card,Gas refill for car,-25334.08
2021-07-01,277.77,420.7,Health,Amazon Pay,Doctor appointment,-25706.57
2021-07-02,277.77,10.53,Food,Cash,Takeout lunch,-25487.54
2021-07-02,277.77,90.55,Groceries,Amazon Pay,Restocking pantry items,-25567.56
2021-07-02,277.77,28.39,Subscriptions,Amazon Pay,Amazon Prime,-25505.4
2021-07-03,277.77,47.24,Gas,Credit Card,Gas refill for car,-25375.95
2021-07-03,277.77,426.96,Health,Cash,Doctor appointment,-25755.67
2021-07-03,277.77,137.37,Travel,Amazon Pay,Hotel booking,-25466.08
2021-07-03,277.77,37.62,Miscellaneous,Cash,Gift for friend,-25366.33
2021-07-04,277.77,1029.0,Rent + Utilities,Cash,Monthly rent,-26729.13
